CustomerID,first_purchase,last_purchase,lifetime_days,churned,segment,recency,frequency,monetary,rfm_score
16523,2010-01-24 13:14:00,2010-03-02 15:37:00,38,0,Loyal,26,2,735.13,11
16524,2010-01-17 13:16:00,2010-01-17 13:16:00,1,0,Lost,71,1,101.3,5
16525,2009-12-02 13:53:00,2010-03-18 08:03:00,106,0,Champions,11,10,5749.75,15
16530,2010-02-09 15:30:00,2010-02-09 15:30:00,1,0,Loyal,47,1,48.349999999999994,5
16534,2010-03-07 15:47:00,2010-03-07 15:47:00,1,0,Loyal,21,1,635.9,10
16535,2010-01-28 15:26:00,2010-01-28 15:26:00,1,0,Loyal,59,1,20.0,5
16537,2010-03-08 13:41:00,2010-03-08 13:41:00,1,0,Loyal,21,1,23.35,7
16541,2009-12-04 13:22:00,2009-12-04 13:22:00,1,1,Lost,115,1,424.03,6
16544,2010-02-15 13:20:00,2010-02-15 13:29:00,1,0,Loyal,42,3,266.40000000000003,10
16550,2009-12-02 11:24:00,2010-03-25 12:43:00,114,0,Champions,4,6,2547.44,15
16551,2009-12-13 16:12:00,2010-02-08 15:48:00,57,0,Loyal,48,2,552.13,9
16553,2010-02-11 18:46:00,2010-03-25 13:15:00,42,0,Champions,4,6,2255.96,15
16554,2009-12-15 09:42:00,2010-03-25 11:23:00,101,0,Loyal,4,2,743.79,13
16556,2009-12-07 10:51:00,2010-03-03 08:42:00,86,0,Champions,26,4,1836.63,13
16558,2009-12-03 18:11:00,2010-03-26 11:26:00,113,0,Loyal,3,3,1005.64,14
16560,2009-12-08 12:05:00,2010-03-22 14:44:00,105,0,Champions,7,4,1524.46,15
16563,2009-12-01 18:35:00,2010-02-18 11:56:00,79,0,Loyal,39,2,851.42,11
16568,2010-03-08 14:51:00,2010-03-08 14:51:00,1,0,Loyal,21,1,477.30000000000007,9
16569,2009-12-16 15:05:00,2010-03-18 15:19:00,93,0,Champions,10,4,1331.03,15
16571,2010-03-18 09:12:00,2010-03-18 09:12:00,1,0,Loyal,11,1,407.91,10
16574,2010-02-19 11:46:00,2010-02-19 11:46:00,1,0,Loyal,38,1,590.91,9
16577,2010-02-11 09:45:00,2010-02-11 09:45:00,1,0,Loyal,46,1,380.0,7
16578,2010-03-23 15:11:00,2010-03-23 15:11:00,1,0,Loyal,6,1,156.6,8
16583,2010-02-04 12:18:00,2010-02-04 12:18:00,1,0,Loyal,53,1,64.5,5
16584,2010-02-16 10:41:00,2010-02-16 10:41:00,1,0,Loyal,41,1,931.72,9
16585,2010-01-13 13:31:00,2010-01-13 13:31:00,1,0,Lost,75,1,89.32,4
16586,2010-03-14 11:24:00,2010-03-14 11:24:00,1,0,Loyal,15,1,328.05,8
16592,2009-12-18 15:57:00,2010-01-24 13:51:00,37,0,Loyal,64,2,609.28,10
16593,2009-12-05 10:44:00,2009-12-20 13:37:00,16,1,Lost,99,2,278.73,7
16595,2010-01-17 12:12:00,2010-01-17 12:12:00,1,0,Lost,71,1,502.59,7
16596,2009-12-10 13:09:00,2010-01-19 12:39:00,40,0,Lost,69,2,208.83,8
16600,2009-12-18 12:59:00,2009-12-18 12:59:00,1,1,Lost,101,1,310.01,5
16601,2010-03-26 13:39:00,2010-03-26 13:39:00,1,0,Loyal,3,1,67.25,8
16605,2009-12-15 19:03:00,2009-12-15 19:03:00,1,1,Lost,103,1,60.48,4
16608,2010-02-14 11:57:00,2010-02-14 11:57:00,1,0,Loyal,43,1,685.3,9
16611,2010-03-10 16:07:00,2010-03-10 16:07:00,1,0,Loyal,18,1,287.04,8
16612,2009-12-03 15:54:00,2009-12-03 15:54:00,1,1,Lost,115,1,510.87,6
16615,2010-03-23 15:13:00,2010-03-23 15:13:00,1,0,Loyal,5,1,291.5,9
16619,2010-02-22 12:05:00,2010-02-22 12:05:00,1,0,Loyal,35,1,995.21,9
16620,2009-12-01 14:35:00,2010-03-05 15:48:00,95,0,Loyal,23,2,1009.81,12
16628,2010-03-08 12:24:00,2010-03-08 12:24:00,1,0,Loyal,21,1,78.0,7
16631,2010-02-26 10:49:00,2010-02-26 10:49:00,1,0,Loyal,31,1,365.33000000000004,8
16634,2010-01-21 09:30:00,2010-01-21 09:30:00,1,0,Lost,67,1,303.8,6
16636,2010-03-03 14:06:00,2010-03-19 10:23:00,16,0,Loyal,10,2,2271.15,14
16641,2010-01-07 12:22:00,2010-01-07 12:22:00,1,0,Lost,81,1,323.40000000000003,5
16645,2009-12-04 09:49:00,2009-12-04 09:49:00,1,1,Lost,115,1,160.39,4
16652,2010-03-17 10:22:00,2010-03-17 10:22:00,1,0,Loyal,12,1,1448.64,11
16655,2010-01-31 15:40:00,2010-01-31 15:40:00,1,0,Loyal,56,1,309.09,6
16656,2009-12-04 12:59:00,2010-03-23 09:50:00,109,0,Champions,6,4,1454.52,15
16660,2010-01-14 11:09:00,2010-01-14 11:09:00,1,0,Lost,74,1,141.6,5
16661,2009-12-17 15:39:00,2009-12-17 15:39:00,1,1,Lost,101,1,282.3,5
16663,2009-12-10 13:12:00,2009-12-10 13:12:00,1,1,Lost,109,1,165.0,4
16668,2010-03-18 18:25:00,2010-03-18 18:25:00,1,0,Loyal,10,1,138.54,8
16670,2009-12-10 15:28:00,2010-03-25 15:36:00,106,0,Loyal,3,3,1874.6100000000001,15
16673,2010-01-29 14:22:00,2010-01-29 14:22:00,1,0,Loyal,59,1,171.13,5
16677,2010-02-25 16:11:00,2010-02-25 16:11:00,1,0,Loyal,31,1,263.23,7
16681,2010-03-08 14:10:00,2010-03-08 14:10:00,1,0,Loyal,21,1,151.5,7
16686,2009-12-06 15:48:00,2010-03-14 16:18:00,99,0,Loyal,14,3,572.87,13
16693,2010-02-21 12:42:00,2010-02-21 12:42:00,1,0,Loyal,36,1,205.98,7
16694,2009-12-16 15:45:00,2009-12-16 15:45:00,1,1,Lost,102,1,98.30000000000001,4
16699,2009-12-04 13:31:00,2010-03-25 13:41:00,112,0,Loyal,4,2,278.7,11
16700,2009-12-02 10:51:00,2010-03-10 13:01:00,99,0,Champions,19,4,1295.28,14
16701,2009-12-01 19:19:00,2010-03-09 13:48:00,98,0,Champions,20,4,1415.91,14
16702,2009-12-07 16:40:00,2010-02-23 15:27:00,78,0,Loyal,33,2,468.07,10
16704,2010-02-05 14:14:00,2010-02-05 14:14:00,1,0,Loyal,52,1,542.31,7
16705,2009-12-09 13:34:00,2010-03-02 09:44:00,83,0,Champions,27,6,7678.241,13
16707,2010-03-09 15:16:00,2010-03-09 15:16:00,1,0,Loyal,19,1,168.29,7
16709,2009-12-09 13:16:00,2010-02-03 13:24:00,57,0,Loyal,54,2,1900.95,11
16710,2009-12-04 13:41:00,2010-03-28 14:53:00,115,0,Champions,1,5,1467.04,15
16711,2009-12-02 13:22:00,2010-03-24 10:30:00,112,0,Loyal,5,3,895.65,14
16713,2009-12-15 12:49:00,2010-02-18 12:01:00,65,0,Champions,39,7,3275.71,13
16714,2010-02-07 11:17:00,2010-02-07 11:17:00,1,0,Loyal,50,1,368.27,7
16716,2010-03-19 11:05:00,2010-03-19 11:05:00,1,0,Loyal,10,1,1248.48,12
16717,2009-12-07 15:55:00,2010-03-01 08:55:00,84,0,Loyal,28,2,733.89,11
16718,2009-12-06 13:07:00,2010-03-11 17:41:00,96,0,Loyal,17,3,1918.38,14
16719,2009-12-13 10:59:00,2010-03-10 13:43:00,88,0,Loyal,19,3,856.84,13
16720,2009-12-17 17:54:00,2009-12-17 17:54:00,1,1,Lost,101,1,160.07,4
16722,2009-12-03 19:23:00,2010-03-18 15:53:00,105,0,Loyal,10,3,971.23,14
16723,2009-12-04 13:23:00,2009-12-04 13:23:00,1,1,Lost,115,1,426.43,6
16725,2009-12-13 15:54:00,2009-12-13 15:54:00,1,1,Lost,105,1,204.73000000000002,5
16727,2010-01-20 10:48:00,2010-03-28 12:18:00,68,0,Loyal,1,2,808.69,13
16731,2010-03-01 15:05:00,2010-03-01 15:05:00,1,0,Loyal,28,1,170.3,6
16732,2009-12-08 13:04:00,2009-12-08 13:04:00,1,1,Lost,111,1,792.84,7
16735,2009-12-08 09:24:00,2010-03-24 12:47:00,107,0,Champions,5,4,1632.34,15
16736,2009-12-03 16:12:00,2009-12-16 10:16:00,13,1,Loyal,103,3,1671.13,11
16741,2010-03-24 15:15:00,2010-03-24 15:15:00,1,0,Loyal,4,1,173.06,8
16742,2009-12-16 17:22:00,2010-03-18 10:09:00,92,0,Champions,11,6,1148.25,15
16746,2009-12-04 13:00:00,2010-03-21 12:00:00,107,0,Champions,8,9,3539.8,15
16748,2009-12-10 12:28:00,2010-03-04 11:36:00,84,0,Loyal,25,3,314.85,11
16749,2009-12-15 14:05:00,2009-12-15 14:05:00,1,1,Lost,104,1,2343.72,8
16754,2010-03-08 11:32:00,2010-03-15 12:52:00,8,0,Loyal,14,2,2756.88,13
16755,2009-12-09 14:25:00,2010-02-03 10:22:00,56,0,Loyal,54,2,426.99,9
16756,2010-03-09 15:56:00,2010-03-09 15:56:00,1,0,Loyal,19,1,273.54,8
16763,2009-12-01 15:26:00,2009-12-01 15:26:00,1,1,Lost,117,1,352.85,6
16768,2009-12-07 11:47:00,2010-03-28 10:35:00,111,0,Loyal,1,3,677.13,14
16769,2009-12-14 11:10:00,2009-12-14 11:18:00,1,1,Lost,105,2,394.46000000000004,8
16771,2009-12-09 11:52:00,2010-03-04 12:32:00,86,0,Loyal,25,3,1492.74,14
16772,2009-12-18 10:50:00,2010-01-08 12:38:00,22,0,Loyal,80,2,2001.1,10
16773,2009-12-06 15:01:00,2009-12-06 15:01:00,1,1,Lost,113,1,137.75,4
16774,2010-02-16 16:53:00,2010-02-16 16:53:00,1,0,Loyal,40,1,354.7,8
16777,2010-03-17 12:42:00,2010-03-17 12:42:00,1,0,Loyal,12,1,198.03,8
16781,2010-02-08 13:56:00,2010-02-08 13:56:00,1,0,Loyal,49,1,311.75,6
16782,2009-12-09 11:58:00,2010-03-21 11:07:00,102,0,Loyal,8,3,613.92,14
16784,2010-03-28 12:55:00,2010-03-28 12:55:00,1,0,Loyal,1,1,210.47,10
16787,2010-01-10 11:12:00,2010-03-28 11:30:00,78,0,Loyal,1,2,687.26,13
16788,2010-02-07 12:40:00,2010-02-07 12:40:00,1,0,Loyal,50,1,412.36,8
16791,2009-12-03 18:08:00,2010-03-09 13:26:00,96,0,Loyal,20,3,711.1,13
16792,2010-01-04 13:47:00,2010-01-04 13:47:00,1,0,Lost,84,1,211.29,6
16794,2010-03-25 15:17:00,2010-03-25 15:17:00,1,0,Loyal,3,1,231.03,10
16795,2010-01-25 13:14:00,2010-01-25 13:14:00,1,0,Loyal,63,1,607.82,9
16797,2009-12-02 13:33:00,2010-02-21 15:48:00,82,0,Loyal,35,2,524.18,10
16798,2009-12-10 19:35:00,2010-03-07 12:06:00,87,0,Loyal,22,2,579.91,12
16802,2009-12-09 13:00:00,2010-01-29 13:44:00,52,0,Loyal,59,2,582.61,10
16805,2009-12-08 14:29:00,2009-12-14 15:17:00,7,1,Lost,104,2,286.05,7
16807,2010-03-26 14:38:00,2010-03-26 14:38:00,1,0,Loyal,3,1,274.05,10
16822,2010-01-22 14:22:00,2010-01-22 14:22:00,1,0,Loyal,66,1,181.39,6
16823,2009-12-02 09:57:00,2010-03-22 17:32:00,111,0,Loyal,6,2,455.38,12
16830,2009-12-13 12:11:00,2010-02-02 08:57:00,51,0,Loyal,55,2,480.39,9
16833,2010-03-26 15:31:00,2010-03-26 15:31:00,1,0,Loyal,2,1,312.88,10
16834,2010-02-03 14:24:00,2010-02-03 14:24:00,1,0,Loyal,54,1,485.5,8
16838,2010-02-14 15:27:00,2010-02-14 15:27:00,1,0,Loyal,42,1,341.23,9
16839,2010-02-11 15:02:00,2010-02-11 15:02:00,1,0,Loyal,46,1,324.82,7
16840,2010-02-03 12:42:00,2010-02-03 12:42:00,1,0,Loyal,54,1,107.75,6
16841,2010-01-12 11:32:00,2010-02-09 15:48:00,29,0,Loyal,47,2,585.21,10
16843,2009-12-10 11:40:00,2010-02-28 13:07:00,81,0,Champions,29,4,3002.0099999999998,13
16846,2010-03-10 12:03:00,2010-03-10 12:03:00,1,0,Loyal,19,1,355.86,10
16854,2010-03-09 14:32:00,2010-03-09 14:32:00,1,0,Loyal,20,1,1290.81,12
16858,2009-12-15 11:09:00,2010-03-21 15:16:00,97,0,Champions,7,5,1546.96,15
16859,2010-03-04 12:37:00,2010-03-04 12:37:00,1,0,Loyal,25,1,257.77,9
16860,2010-02-15 13:46:00,2010-02-15 13:46:00,1,0,Loyal,42,1,517.12,9
16862,2010-01-07 12:57:00,2010-01-07 12:57:00,1,0,Lost,81,1,165.60000000000002,5
16867,2010-01-19 09:11:00,2010-01-19 09:11:00,1,0,Lost,69,1,76.74000000000001,6
16873,2010-02-09 14:17:00,2010-02-09 14:17:00,1,0,Loyal,48,1,1460.7,10
16875,2010-01-05 09:16:00,2010-03-17 12:25:00,72,0,Loyal,12,2,1182.5,13
16883,2009-12-04 12:07:00,2009-12-04 12:07:00,1,1,Lost,115,1,108.95,5
16887,2009-12-01 13:41:00,2009-12-01 13:41:00,1,1,Lost,118,1,219.82,6
16888,2010-01-07 13:07:00,2010-02-01 17:21:00,26,0,Loyal,55,2,317.31,8
16891,2009-12-04 12:37:00,2010-03-17 11:37:00,103,0,Loyal,12,4,704.03,13
16892,2009-12-08 14:20:00,2009-12-08 14:20:00,1,1,Lost,111,1,97.55,5
16895,2010-02-12 11:07:00,2010-03-22 11:01:00,38,0,Loyal,7,2,337.29,12
16901,2009-12-10 16:30:00,2009-12-10 16:30:00,1,1,Lost,108,1,204.26,6
16905,2009-12-10 20:04:00,2010-03-19 14:59:00,99,0,Loyal,10,4,618.3,14
16908,2009-12-17 13:35:00,2009-12-17 13:35:00,1,1,Lost,102,1,252.59,6
16911,2010-02-16 16:12:00,2010-03-14 12:18:00,26,0,Loyal,15,2,255.25,10
16912,2009-12-09 12:32:00,2010-02-21 12:36:00,75,0,Loyal,36,2,725.84,11
16913,2010-02-26 12:06:00,2010-02-26 12:09:00,1,0,Loyal,31,2,310.46999999999997,9
16917,2010-03-17 15:24:00,2010-03-17 15:24:00,1,0,Loyal,11,1,1460.3600000000001,13
16918,2009-12-03 12:27:00,2010-03-11 18:18:00,99,0,Loyal,17,4,889.69,13
16923,2010-01-31 11:14:00,2010-03-26 13:30:00,55,0,Loyal,3,3,1175.66,15
16928,2010-02-03 12:30:00,2010-02-17 15:03:00,15,0,Loyal,40,2,127.2,8
16933,2009-12-09 15:03:00,2010-03-11 13:46:00,92,0,Loyal,18,3,1524.31,14
16934,2010-03-28 12:43:00,2010-03-28 12:43:00,1,0,Loyal,1,1,382.2,11
16938,2010-02-17 14:47:00,2010-02-17 14:47:00,1,0,Loyal,40,1,859.32,10
16939,2010-02-28 13:33:00,2010-03-28 12:44:00,28,0,Loyal,1,2,311.94,11
16940,2009-12-08 13:08:00,2010-02-16 12:50:00,70,0,Loyal,41,2,1210.1299999999999,12
16943,2010-03-25 13:34:00,2010-03-25 13:34:00,1,0,Loyal,4,1,241.38,10
16945,2009-12-09 11:33:00,2010-03-17 09:43:00,98,0,Champions,12,5,1504.06,14
16946,2010-03-02 10:49:00,2010-03-10 10:42:00,8,0,Loyal,19,2,677.0400000000001,12
16947,2010-03-03 10:54:00,2010-03-03 10:54:00,1,0,Loyal,26,1,508.33,9
16948,2010-02-21 13:48:00,2010-02-21 13:48:00,1,0,Loyal,36,1,110.9,7
16950,2010-01-24 11:26:00,2010-02-28 12:21:00,36,0,Loyal,29,2,640.57,11
16952,2009-12-11 13:52:00,2009-12-11 13:52:00,1,1,Lost,108,1,249.09,6
16954,2010-01-18 14:49:00,2010-03-02 13:39:00,43,0,Loyal,27,3,1690.96,13
16955,2010-01-31 11:38:00,2010-01-31 11:38:00,1,0,Loyal,57,1,310.39,7
16960,2010-03-02 13:36:00,2010-03-02 13:36:00,1,0,Loyal,27,1,443.98,9
16964,2009-12-06 12:51:00,2009-12-06 12:53:00,1,1,Lost,113,2,207.85,7
16970,2010-03-23 13:50:00,2010-03-23 13:50:00,1,0,Loyal,6,1,71.4,9
16977,2010-03-18 11:06:00,2010-03-18 11:06:00,1,0,Loyal,11,1,140.20000000000002,9
16978,2010-02-11 16:27:00,2010-02-11 16:33:00,1,0,Loyal,45,2,424.55,10
16984,2010-03-07 15:34:00,2010-03-24 15:36:00,18,0,Loyal,4,2,2081.5,14
16985,2009-12-10 13:34:00,2010-02-22 10:38:00,74,0,Champions,35,4,2252.35,13
16986,2010-02-04 14:46:00,2010-02-04 15:41:00,1,0,Champions,52,6,2591.85,12
16987,2009-12-02 14:34:00,2009-12-16 16:04:00,15,1,Lost,102,2,290.91,7
16992,2010-02-11 12:36:00,2010-02-11 12:36:00,1,0,Loyal,46,1,114.88,6
17001,2010-03-25 12:41:00,2010-03-25 12:41:00,1,0,Loyal,4,1,577.24,12
17002,2010-03-08 15:46:00,2010-03-08 15:48:00,1,0,Loyal,20,2,216.36,10
17006,2010-03-05 13:33:00,2010-03-05 13:33:00,1,0,Loyal,24,1,179.76,8
17011,2010-02-26 09:47:00,2010-03-02 13:50:00,5,0,Loyal,27,2,400.8,10
17012,2009-12-14 17:34:00,2009-12-14 17:34:00,1,1,Lost,104,1,360.61,7
17017,2009-12-03 13:22:00,2009-12-03 13:22:00,1,1,Lost,116,1,277.5,6
17018,2009-12-05 10:27:00,2010-01-08 09:38:00,34,0,Lost,80,2,708.6,9
17019,2009-12-02 11:52:00,2010-03-24 12:33:00,113,0,Loyal,5,2,571.97,13
17020,2010-03-03 12:27:00,2010-03-03 12:27:00,1,0,Loyal,26,1,316.86,8
17023,2010-01-11 15:09:00,2010-01-11 15:09:00,1,0,Lost,77,1,142.35,5
17025,2010-03-08 13:37:00,2010-03-08 13:37:00,1,0,Loyal,21,1,848.7,11
17027,2009-12-10 12:10:00,2010-02-24 13:54:00,77,0,Loyal,33,2,244.25,9
17028,2009-12-18 14:28:00,2010-02-24 09:50:00,68,0,Loyal,33,2,570.09,10
17029,2010-02-14 10:19:00,2010-03-10 13:34:00,25,0,Loyal,19,2,601.0,12
17032,2009-12-10 15:36:00,2010-02-25 16:48:00,78,0,Champions,31,4,2258.17,13
17035,2009-12-03 10:37:00,2009-12-03 10:37:00,1,1,Lost,116,1,54.599999999999994,5
17043,2009-12-09 15:20:00,2009-12-09 15:20:00,1,1,Lost,109,1,377.06,7
17044,2009-12-07 12:25:00,2010-03-10 10:53:00,93,0,Loyal,19,2,1655.8600000000001,13
17047,2009-12-08 08:48:00,2009-12-08 08:48:00,1,1,Lost,111,1,322.65,6
17048,2010-01-18 13:55:00,2010-01-18 13:55:00,1,0,Lost,70,1,213.53,7
17049,2010-03-04 10:23:00,2010-03-04 10:23:00,1,0,Loyal,25,1,620.54,11
17050,2010-01-26 14:54:00,2010-02-28 11:33:00,33,0,Loyal,29,2,510.46999999999997,10
17051,2010-03-21 14:55:00,2010-03-21 14:55:00,1,0,Loyal,8,1,167.65,9
17056,2009-12-01 12:55:00,2009-12-01 12:55:00,1,1,Lost,118,1,128.60000000000002,5
17059,2010-01-26 14:43:00,2010-03-09 15:22:00,43,0,Loyal,19,2,936.03,12
17063,2009-12-01 12:36:00,2010-03-08 08:45:00,97,0,Loyal,21,2,574.86,12
17065,2010-03-12 11:40:00,2010-03-12 11:41:00,1,0,Loyal,17,2,194.7,9
17066,2009-12-13 13:24:00,2009-12-13 13:24:00,1,1,Lost,106,1,228.34,6
17067,2009-12-08 12:03:00,2009-12-15 08:39:00,7,1,Lost,104,3,454.54,9
17068,2010-03-28 14:26:00,2010-03-28 14:26:00,1,0,Loyal,1,1,253.45,10
17069,2009-12-03 12:27:00,2009-12-03 12:27:00,1,1,Lost,116,1,500.55,7
17071,2010-01-24 13:05:00,2010-01-24 13:05:00,1,0,Loyal,64,1,308.01,7
17072,2010-03-24 16:33:00,2010-03-24 16:33:00,1,0,Loyal,4,1,273.35,10
17075,2009-12-14 11:24:00,2010-03-17 16:33:00,94,0,Loyal,11,4,758.08,14
17076,2009-12-04 12:12:00,2010-03-11 13:19:00,98,0,Loyal,18,2,191.75,9
17081,2010-02-22 13:19:00,2010-02-22 13:19:00,1,0,Loyal,35,1,112.88,7
17082,2009-12-15 11:25:00,2010-03-24 09:26:00,99,0,Loyal,5,3,1785.38,15
17083,2010-02-09 11:46:00,2010-02-09 11:46:00,1,0,Loyal,48,1,548.9,8
17085,2009-12-06 12:16:00,2010-03-15 12:54:00,100,0,Champions,14,7,1515.48,14
17087,2009-12-02 10:41:00,2009-12-02 10:41:00,1,1,Lost,117,1,221.53,6
17091,2009-12-16 15:45:00,2010-02-15 10:56:00,61,0,Loyal,42,2,624.88,11
17092,2010-02-02 16:42:00,2010-02-02 16:42:00,1,0,Loyal,54,1,287.26,7
17095,2009-12-15 12:32:00,2010-03-18 13:28:00,94,0,Loyal,11,2,629.9300000000001,13
17103,2009-12-17 14:08:00,2009-12-17 14:08:00,1,1,Lost,102,1,424.3,7
17107,2010-01-31 15:47:00,2010-01-31 15:47:00,1,0,Loyal,56,1,1610.19,10
17108,2010-02-14 12:22:00,2010-02-14 12:22:00,1,0,Loyal,43,1,174.95,7
17113,2010-01-11 10:14:00,2010-03-24 09:46:00,72,0,Loyal,5,3,961.83,14
17115,2009-12-05 12:13:00,2010-01-28 15:17:00,55,0,Loyal,59,2,1280.96,11
17116,2010-03-01 16:29:00,2010-03-01 16:29:00,1,0,Loyal,27,1,389.78,9
17127,2009-12-04 15:18:00,2009-12-04 15:18:00,1,1,Lost,114,1,137.95,5
17133,2010-03-21 12:31:00,2010-03-21 12:31:00,1,0,Loyal,8,1,2613.62,13
17136,2010-02-15 13:13:00,2010-02-15 13:13:00,1,0,Loyal,42,1,231.68,8
17137,2010-01-31 12:27:00,2010-01-31 12:32:00,1,0,Loyal,57,2,398.37,9
17138,2010-02-04 14:19:00,2010-03-22 14:34:00,47,0,Champions,7,3,2966.68,15
17139,2010-01-11 11:31:00,2010-02-19 13:15:00,40,0,Loyal,38,3,2611.21,13
17141,2010-01-24 14:19:00,2010-01-24 14:24:00,1,0,Loyal,64,2,400.59000000000003,9
17142,2010-01-24 15:23:00,2010-01-24 15:23:00,1,0,Loyal,63,1,225.5,7
17145,2010-02-19 12:07:00,2010-02-19 12:07:00,1,0,Loyal,38,1,897.0300000000001,10
17146,2010-02-02 09:39:00,2010-02-02 09:39:00,1,0,Loyal,55,1,1023.6,9
17147,2010-01-11 09:38:00,2010-03-23 13:52:00,72,0,Loyal,6,2,608.87,13
17150,2009-12-06 10:51:00,2010-02-28 11:25:00,85,0,Loyal,29,3,517.6800000000001,11
17151,2009-12-04 14:56:00,2009-12-04 14:56:00,1,1,Lost,115,1,231.90000000000003,6
17155,2009-12-03 11:34:00,2010-03-28 11:19:00,115,0,Loyal,1,3,390.36,13
17157,2009-12-04 13:00:00,2010-03-09 10:45:00,95,0,Champions,20,8,2432.38,14
17158,2010-03-07 15:50:00,2010-03-07 15:50:00,1,0,Loyal,21,1,298.5,9
17159,2010-03-04 14:53:00,2010-03-04 14:53:00,1,0,Loyal,25,1,261.3,9
17160,2009-12-04 10:57:00,2010-03-25 16:58:00,112,0,Champions,3,4,1992.69,15
17163,2010-02-02 10:39:00,2010-02-02 10:39:00,1,0,Loyal,55,1,141.24,6
17165,2009-12-11 09:18:00,2010-03-24 11:38:00,104,0,Loyal,5,3,945.9300000000001,14
17171,2010-02-16 12:02:00,2010-02-16 12:02:00,1,0,Loyal,41,1,159.68,7
17172,2009-12-13 11:46:00,2009-12-13 11:46:00,1,1,Lost,106,1,336.82,7
17176,2010-01-31 15:49:00,2010-01-31 15:49:00,1,0,Loyal,56,1,286.34,7
17178,2009-12-08 16:20:00,2009-12-08 16:20:00,1,1,Lost,110,1,432.96,7
17180,2010-01-21 17:43:00,2010-03-15 14:01:00,53,0,Loyal,14,2,358.2,11
17182,2009-12-21 15:22:00,2009-12-21 15:22:00,1,1,Lost,97,1,178.5,5
17184,2009-12-09 14:17:00,2009-12-09 14:17:00,1,1,Lost,110,1,50.55,5
17188,2009-12-08 19:16:00,2010-03-03 14:20:00,85,0,Loyal,26,3,981.19,12
17189,2009-12-02 11:45:00,2009-12-16 12:16:00,15,1,Lost,103,2,442.57,8
17190,2010-03-05 13:21:00,2010-03-05 13:21:00,1,0,Loyal,24,1,405.41999999999996,10
17191,2009-12-01 16:34:00,2010-03-26 15:32:00,115,0,Loyal,2,3,894.47,14
17193,2009-12-02 10:02:00,2009-12-02 10:02:00,1,1,Lost,117,1,45.0,5
17195,2010-02-22 13:05:00,2010-02-22 13:05:00,1,0,Loyal,35,1,562.98,9
17200,2010-02-25 13:23:00,2010-02-25 13:24:00,1,0,Loyal,32,2,165.06,8
17201,2010-02-10 12:26:00,2010-02-10 12:26:00,1,0,Loyal,47,1,439.77,8
17207,2010-02-25 19:08:00,2010-02-25 19:08:00,1,0,Loyal,31,1,292.62,8
17209,2009-12-03 11:10:00,2010-02-28 16:01:00,88,0,Loyal,28,3,595.7,12
17211,2009-12-13 13:17:00,2010-02-28 14:41:00,78,0,Champions,29,4,1263.0,13
17213,2009-12-15 10:28:00,2010-03-09 14:16:00,85,0,Champions,20,4,1337.95,14
17218,2010-01-25 16:12:00,2010-03-15 16:13:00,50,0,Loyal,13,2,568.59,11
17220,2010-01-20 11:57:00,2010-03-10 13:26:00,50,0,Loyal,19,4,634.9399999999999,13
17222,2010-01-10 15:24:00,2010-03-08 17:27:00,58,0,Loyal,20,3,496.88,12
17226,2010-02-12 14:31:00,2010-02-12 14:31:00,1,0,Loyal,45,1,420.97999999999996,9
17227,2010-01-15 15:05:00,2010-03-17 15:20:00,62,0,Loyal,11,2,377.55,12
17228,2010-03-12 11:54:00,2010-03-12 11:54:00,1,0,Loyal,17,1,128.06,8
17230,2009-12-08 13:41:00,2010-03-19 13:19:00,101,0,Champions,10,7,4392.18,15
17231,2009-12-07 16:38:00,2010-03-15 17:14:00,99,0,Champions,13,6,1254.15,14
17233,2009-12-15 12:03:00,2009-12-15 12:03:00,1,1,Lost,104,1,179.36,5
17236,2010-03-07 13:00:00,2010-03-21 12:56:00,14,0,Loyal,8,2,382.43,12
17238,2009-12-01 10:59:00,2010-03-16 11:08:00,106,0,Loyal,13,4,910.96,13
17241,2010-02-15 14:47:00,2010-03-16 11:16:00,29,0,Champions,13,4,1292.59,14
17242,2010-01-24 10:27:00,2010-01-24 10:27:00,1,0,Loyal,64,1,441.26,8
17243,2009-12-01 15:36:00,2010-03-28 10:13:00,117,0,Champions,1,18,6232.99,15
17244,2009-12-06 11:27:00,2009-12-06 11:27:00,1,1,Lost,113,1,260.65,6
17245,2010-01-19 15:39:00,2010-01-19 15:39:00,1,0,Lost,68,1,200.18,7
17246,2009-12-01 17:45:00,2009-12-01 17:45:00,1,1,Lost,117,1,23.48,5
17251,2009-12-15 10:36:00,2009-12-15 10:36:00,1,1,Lost,104,1,306.40000000000003,6
17258,2010-02-12 15:51:00,2010-02-12 15:51:00,1,0,Loyal,44,1,283.85,8
17259,2010-02-22 13:38:00,2010-02-22 13:38:00,1,0,Loyal,35,1,308.62,8
17262,2009-12-15 11:26:00,2009-12-15 11:26:00,1,1,Lost,104,1,169.5,5
17266,2010-03-09 10:42:00,2010-03-09 10:42:00,1,0,Loyal,20,1,114.73,8
17268,2009-12-08 11:46:00,2010-03-16 13:25:00,99,0,Loyal,13,2,268.5,10
17270,2009-12-07 17:18:00,2009-12-07 17:18:00,1,1,Lost,111,1,389.62,7
17271,2009-12-03 13:49:00,2009-12-03 13:49:00,1,1,Lost,116,1,204.3,6
17281,2010-02-04 13:00:00,2010-02-04 13:00:00,1,0,Loyal,53,1,112.5,6
