CustomerID,recency,frequency,monetary,monetary_log,frequency_log,r_score,f_score,m_score,rfm_score,cluster,segment,bayesian_churn_prob
16584,41,1,931.72,6.838105048625036,0.6931471805599453,3,2,4,9,1,Loyal,0.5
16585,75,1,89.32,4.503358919841406,0.6931471805599453,1,2,1,4,0,Lost,0.5
16586,15,1,328.05,5.796209714902128,0.6931471805599453,4,2,2,8,2,Loyal,0.5
16592,64,2,609.28,6.413917868245002,1.0986122886681096,2,4,4,10,1,Loyal,0.5
16593,99,2,278.73,5.633824852232399,1.0986122886681096,1,4,2,7,0,Lost,0.5
16595,71,1,502.59,6.22176244494365,0.6931471805599453,2,2,3,7,0,Lost,0.5
16596,69,2,208.83,5.346297679066604,1.0986122886681096,2,4,2,8,0,Lost,0.5
16600,101,1,310.01,5.739825066003131,0.6931471805599453,1,2,2,5,0,Lost,0.5
16601,3,1,67.25,4.223177434065069,0.6931471805599453,5,2,1,8,2,Loyal,0.5
16605,103,1,60.48,4.118711918670395,0.6931471805599453,1,2,1,4,0,Lost,0.5
16608,43,1,685.3,6.5313148499145885,0.6931471805599453,3,2,4,9,2,Loyal,0.5
16611,18,1,287.04,5.663099359380666,0.6931471805599453,4,2,2,8,2,Loyal,0.5
16612,115,1,510.87,6.238070686549858,0.6931471805599453,1,2,3,6,0,Lost,0.5
16615,5,1,291.5,5.678464666671911,0.6931471805599453,5,2,2,9,2,Loyal,0.5
16619,35,1,995.21,6.903958078733752,0.6931471805599453,3,2,4,9,1,Loyal,0.5
16620,23,2,1009.81,6.91850726861904,1.0986122886681096,4,4,4,12,1,Loyal,0.5
16628,21,1,78.0,4.3694478524670215,0.6931471805599453,4,2,1,7,2,Loyal,0.5
16631,31,1,365.33000000000004,5.9035345665130405,0.6931471805599453,3,2,3,8,2,Loyal,0.5
16634,67,1,303.8,5.7196558238124915,0.6931471805599453,2,2,2,6,0,Lost,0.5
16636,10,2,2271.15,7.728481798788504,1.0986122886681096,5,4,5,14,1,Loyal,0.5
16641,81,1,323.40000000000003,5.781977322241258,0.6931471805599453,1,2,2,5,0,Lost,0.5
16645,115,1,160.39,5.083823796047731,0.6931471805599453,1,2,1,4,0,Lost,0.5
16652,12,1,1448.64,7.279070528726997,0.6931471805599453,4,2,5,11,1,Loyal,0.5
16655,56,1,309.09,5.736862577924391,0.6931471805599453,2,2,2,6,2,Loyal,0.5
16656,6,4,1454.52,7.283118504073752,1.6094379124341003,5,5,5,15,3,Champions,0.5
16660,74,1,141.6,4.960043507980195,0.6931471805599453,2,2,1,5,0,Lost,0.5
16661,101,1,282.3,5.646506406836471,0.6931471805599453,1,2,2,5,0,Lost,0.5
16663,109,1,165.0,5.111987788356544,0.6931471805599453,1,2,1,4,0,Lost,0.5
16668,10,1,138.54,4.9383512985110904,0.6931471805599453,5,2,1,8,2,Loyal,0.5
16670,3,3,1874.6100000000001,7.536689218828431,1.3862943611198906,5,5,5,15,1,Loyal,0.5
16673,59,1,171.13,5.148250005283415,0.6931471805599453,2,2,1,5,2,Loyal,0.5
16677,31,1,263.23,5.576819935982524,0.6931471805599453,3,2,2,7,2,Loyal,0.5
16681,21,1,151.5,5.0271645960474665,0.6931471805599453,4,2,1,7,2,Loyal,0.5
16686,14,3,572.87,6.352402889832672,1.3862943611198906,4,5,4,13,1,Loyal,0.5
16693,36,1,205.98,5.332622170240027,0.6931471805599453,3,2,2,7,2,Loyal,0.5
16694,102,1,98.30000000000001,4.598145571051127,0.6931471805599453,1,2,1,4,0,Lost,0.5
16699,4,2,278.7,5.633717600207914,1.0986122886681096,5,4,2,11,2,Loyal,0.5
16700,19,4,1295.28,7.167253902959629,1.6094379124341003,4,5,5,14,3,Champions,0.5
16701,20,4,1415.91,7.256233723206367,1.6094379124341003,4,5,5,14,3,Champions,0.5
16702,33,2,468.07,6.150752011040392,1.0986122886681096,3,4,3,10,1,Loyal,0.5
16704,52,1,542.31,6.297680059425269,0.6931471805599453,2,2,3,7,2,Loyal,0.5
16705,27,6,7678.241,8.946275993132897,1.9459101490553132,3,5,5,13,3,Champions,0.5
16707,19,1,168.29,5.131613220649158,0.6931471805599453,4,2,1,7,2,Loyal,0.5
16709,54,2,1900.95,7.550634954642026,1.0986122886681096,2,4,5,11,1,Loyal,0.5
16710,1,5,1467.04,7.291683456759645,1.791759469228055,5,5,5,15,3,Champions,0.5
16711,5,3,895.65,6.798665596394433,1.3862943611198906,5,5,4,14,1,Loyal,0.5
16713,39,7,3275.71,8.09459514920763,2.0794415416798357,3,5,5,13,3,Champions,0.5
16714,50,1,368.27,5.911528083790314,0.6931471805599453,2,2,3,7,2,Loyal,0.5
16716,10,1,1248.48,7.130482743744342,0.6931471805599453,5,2,5,12,1,Loyal,0.5
16717,28,2,733.89,6.599720828148736,1.0986122886681096,3,4,4,11,1,Loyal,0.5
16718,17,3,1918.38,7.559757496206347,1.3862943611198906,4,5,5,14,1,Loyal,0.5
16719,19,3,856.84,6.75441760191189,1.3862943611198906,4,5,4,13,1,Loyal,0.5
16720,101,1,160.07,5.081839053102588,0.6931471805599453,1,2,1,4,0,Lost,0.5
16722,10,3,971.23,6.879592401983441,1.3862943611198906,5,5,4,14,1,Loyal,0.5
16723,115,1,426.43,6.0577905322794585,0.6931471805599453,1,2,3,6,0,Lost,0.5
16725,105,1,204.73000000000002,5.326564629486139,0.6931471805599453,1,2,2,5,0,Lost,0.5
16727,1,2,808.69,6.6966514583626235,1.0986122886681096,5,4,4,13,1,Loyal,0.5
16731,28,1,170.3,5.143416405330075,0.6931471805599453,3,2,1,6,2,Loyal,0.5
16732,111,1,792.84,6.676881929605986,0.6931471805599453,1,2,4,7,0,Lost,0.5
16735,5,4,1632.34,7.398382277054932,1.6094379124341003,5,5,5,15,3,Champions,0.5
16736,103,3,1671.13,7.4218535418183516,1.3862943611198906,1,5,5,11,1,Loyal,0.5
16741,4,1,173.06,5.159400067361368,0.6931471805599453,5,2,1,8,2,Loyal,0.5
16742,11,6,1148.25,7.046864834686337,1.9459101490553132,5,5,5,15,3,Champions,0.25
16746,8,9,3539.8,8.172107969296786,2.302585092994046,5,5,5,15,3,Champions,0.5
16748,25,3,314.85,5.75526741734471,1.3862943611198906,4,5,2,11,1,Loyal,0.5
16749,104,1,2343.72,7.759921270766201,0.6931471805599453,1,2,5,8,0,Lost,0.5
16754,14,2,2756.88,7.922217547616966,1.0986122886681096,4,4,5,13,1,Loyal,0.5
16755,54,2,426.99,6.059099830822862,1.0986122886681096,2,4,3,9,1,Loyal,0.5
16756,19,1,273.54,5.615096969823513,0.6931471805599453,4,2,2,8,2,Loyal,0.5
16763,117,1,352.85,5.868873094521794,0.6931471805599453,1,2,3,6,0,Lost,0.5
16768,1,3,677.13,6.519339009973532,1.3862943611198906,5,5,4,14,1,Loyal,0.5
16769,105,2,394.46000000000004,5.980049644292683,1.0986122886681096,1,4,3,8,0,Lost,0.5
16771,25,3,1492.74,7.309038321096743,1.3862943611198906,4,5,5,14,1,Loyal,0.5
16772,80,2,2001.1,7.601951908677654,1.0986122886681096,1,4,5,10,1,Loyal,0.5
16773,113,1,137.75,4.932673752626544,0.6931471805599453,1,2,1,4,0,Lost,0.5
16774,40,1,354.7,5.874087678954409,0.6931471805599453,3,2,3,8,2,Loyal,0.5
16777,12,1,198.03,5.293455567131129,0.6931471805599453,4,2,2,8,2,Loyal,0.5
16781,49,1,311.75,5.745404149347021,0.6931471805599453,2,2,2,6,2,Loyal,0.5
16782,8,3,613.92,6.4214921780443985,1.3862943611198906,5,5,4,14,1,Loyal,0.5
16784,1,1,210.47,5.354083144453894,0.6931471805599453,5,3,2,10,2,Loyal,0.5
16787,1,2,687.26,6.534166673521232,1.0986122886681096,5,4,4,13,1,Loyal,0.5
16788,50,1,412.36,6.024318883978929,0.6931471805599453,2,3,3,8,2,Loyal,0.5
16791,20,3,711.1,6.568218350988079,1.3862943611198906,4,5,4,13,1,Loyal,0.5
16792,84,1,211.29,5.3579532644439105,0.6931471805599453,1,3,2,6,0,Lost,0.5
16794,3,1,231.03,5.446866673651275,0.6931471805599453,5,3,2,10,2,Loyal,0.5
16795,63,1,607.82,6.411522657519047,0.6931471805599453,2,3,4,9,2,Loyal,0.5
16797,35,2,524.18,6.263741060972402,1.0986122886681096,3,4,3,10,1,Loyal,0.5
16798,22,2,579.91,6.364595839517213,1.0986122886681096,4,4,4,12,1,Loyal,0.5
16802,59,2,582.61,6.369232951525817,1.0986122886681096,2,4,4,10,1,Loyal,0.5
16805,104,2,286.05,5.659656416613646,1.0986122886681096,1,4,2,7,0,Lost,0.5
16807,3,1,274.05,5.6169528993214675,0.6931471805599453,5,3,2,10,2,Loyal,0.5
16822,66,1,181.39,5.206147251575906,0.6931471805599453,2,3,1,6,2,Loyal,0.5
16823,6,2,455.38,6.123325795818278,1.0986122886681096,5,4,3,12,1,Loyal,0.5
16830,55,2,480.39,6.176677752387058,1.0986122886681096,2,4,3,9,1,Loyal,0.5
16833,2,1,312.88,5.749010747259272,0.6931471805599453,5,3,2,10,2,Loyal,0.5
16834,54,1,485.5,6.1872369016260595,0.6931471805599453,2,3,3,8,2,Loyal,0.5
16838,42,1,341.23,5.835483025645868,0.6931471805599453,3,3,3,9,2,Loyal,0.5
16839,46,1,324.82,5.786345081638023,0.6931471805599453,2,3,2,7,2,Loyal,0.5
16840,54,1,107.75,4.689051669968793,0.6931471805599453,2,3,1,6,2,Loyal,0.5
16841,47,2,585.21,6.373678087155512,1.0986122886681096,2,4,4,10,1,Loyal,0.5
16843,29,4,3002.0099999999998,8.007370397981116,1.6094379124341003,3,5,5,13,3,Champions,0.5
16846,19,1,355.86,5.8773435480032825,0.6931471805599453,4,3,3,10,2,Loyal,0.5
16854,20,1,1290.81,7.163799614704809,0.6931471805599453,4,3,5,12,1,Loyal,0.5
16858,7,5,1546.96,7.344693214022538,1.791759469228055,5,5,5,15,3,Champions,0.5
16859,25,1,257.77,5.555939636278489,0.6931471805599453,4,3,2,9,2,Loyal,0.5
16860,42,1,517.12,6.250206875662055,0.6931471805599453,3,3,3,9,2,Loyal,0.5
16862,81,1,165.60000000000002,5.115595729732743,0.6931471805599453,1,3,1,5,0,Lost,0.5
16867,69,1,76.74000000000001,4.353369925424078,0.6931471805599453,2,3,1,6,0,Lost,0.5
16873,48,1,1460.7,7.287355420895247,0.6931471805599453,2,3,5,10,1,Loyal,0.5
16875,12,2,1182.5,7.0762314289540384,1.0986122886681096,4,4,5,13,1,Loyal,0.5
16883,115,1,108.95,4.70002571700077,0.6931471805599453,1,3,1,5,0,Lost,0.5
16887,118,1,219.82,5.397347890010991,0.6931471805599453,1,3,2,6,0,Lost,0.5
16888,55,2,317.31,5.76302575069684,1.0986122886681096,2,4,2,8,2,Loyal,0.5
16891,12,4,704.03,6.5582403550983965,1.6094379124341003,4,5,4,13,1,Loyal,0.5
16892,111,1,97.55,4.590564033598729,0.6931471805599453,1,3,1,5,0,Lost,0.5
16895,7,2,337.29,5.823903515787252,1.0986122886681096,5,4,3,12,1,Loyal,0.5
16901,108,1,204.26,5.324277468217568,0.6931471805599453,1,3,2,6,0,Lost,0.5
16905,10,4,618.3,6.428589807944015,1.6094379124341003,5,5,4,14,1,Loyal,0.5
16908,102,1,252.59,5.535718789608946,0.6931471805599453,1,3,2,6,0,Lost,0.5
16911,15,2,255.25,5.546153530452618,1.0986122886681096,4,4,2,10,2,Loyal,0.3333333333333333
16912,36,2,725.84,6.588706370780856,1.0986122886681096,3,4,4,11,1,Loyal,0.5
16913,31,2,310.46999999999997,5.741303025403381,1.0986122886681096,3,4,2,9,2,Loyal,0.5
16917,11,1,1460.3600000000001,7.287122787968428,0.6931471805599453,5,3,5,13,1,Loyal,0.5
16918,17,4,889.69,6.791996443250066,1.6094379124341003,4,5,4,13,1,Loyal,0.5
16923,3,3,1175.66,7.070435195520803,1.3862943611198906,5,5,5,15,1,Loyal,0.5
16928,40,2,127.2,4.853591544486569,1.0986122886681096,3,4,1,8,2,Loyal,0.5
16933,18,3,1524.31,7.329952947071724,1.3862943611198906,4,5,5,14,1,Loyal,0.5
16934,1,1,382.2,5.948557046096705,0.6931471805599453,5,3,3,11,2,Loyal,0.5
16938,40,1,859.32,6.757304413061368,0.6931471805599453,3,3,4,10,1,Loyal,0.5
16939,1,2,311.94,5.746011478873911,1.0986122886681096,5,4,2,11,1,Loyal,0.5
16940,41,2,1210.1299999999999,7.09930908708967,1.0986122886681096,3,4,5,12,1,Loyal,0.5
16943,4,1,241.38,5.490506742540341,0.6931471805599453,5,3,2,10,2,Loyal,0.5
16945,12,5,1504.06,7.316588043497939,1.791759469228055,4,5,5,14,3,Champions,0.5
16946,19,2,677.0400000000001,6.519206283250286,1.0986122886681096,4,4,4,12,1,Loyal,0.4
16947,26,1,508.33,6.233096136534323,0.6931471805599453,3,3,3,9,2,Loyal,0.5
16948,36,1,110.9,4.717605615317879,0.6931471805599453,3,3,1,7,2,Loyal,0.5
16950,29,2,640.57,6.463918297354373,1.0986122886681096,3,4,4,11,1,Loyal,0.5
16952,108,1,249.09,5.521820853077794,0.6931471805599453,1,3,2,6,0,Lost,0.5
16954,27,3,1690.96,7.433642899224785,1.3862943611198906,3,5,5,13,1,Loyal,0.5
16955,57,1,310.39,5.7410461458463695,0.6931471805599453,2,3,2,7,2,Loyal,0.5
16960,27,1,443.98,6.098029337336012,0.6931471805599453,3,3,3,9,2,Loyal,0.5
16964,113,2,207.85,5.341616290943184,1.0986122886681096,1,4,2,7,0,Lost,0.5
16970,6,1,71.4,4.282206299391671,0.6931471805599453,5,3,1,9,2,Loyal,0.4
16977,11,1,140.20000000000002,4.950177325059141,0.6931471805599453,5,3,1,9,2,Loyal,0.5
16978,45,2,424.55,6.05338244992297,1.0986122886681096,3,4,3,10,1,Loyal,0.5
16984,4,2,2081.5,7.641324374040998,1.0986122886681096,5,4,5,14,1,Loyal,0.5
16985,35,4,2252.35,7.72017327679125,1.6094379124341003,3,5,5,13,3,Champions,0.5
16986,52,6,2591.85,7.860512935812952,1.9459101490553132,2,5,5,12,3,Champions,0.5
16987,102,2,290.91,5.676445535580906,1.0986122886681096,1,4,2,7,0,Lost,0.5
16992,46,1,114.88,4.7525551729011495,0.6931471805599453,2,3,1,6,2,Loyal,0.5
17001,4,1,577.24,6.359989007403864,0.6931471805599453,5,3,4,12,2,Loyal,0.5
17002,20,2,216.36,5.3815549651180925,1.0986122886681096,4,4,2,10,2,Loyal,0.5
17006,24,1,179.76,5.197170184543079,0.6931471805599453,4,3,1,8,2,Loyal,0.5
17011,27,2,400.8,5.995954452380834,1.0986122886681096,3,4,3,10,1,Loyal,0.5
17012,104,1,360.61,5.890566283002889,0.6931471805599453,1,3,3,7,0,Lost,0.5
17017,116,1,277.5,5.629418059367339,0.6931471805599453,1,3,2,6,0,Lost,0.5
17018,80,2,708.6,6.5647014309953695,1.0986122886681096,1,4,4,9,0,Lost,0.5
17019,5,2,571.97,6.350833359323173,1.0986122886681096,5,4,4,13,1,Loyal,0.5
17020,26,1,316.86,5.7616110342686735,0.6931471805599453,3,3,2,8,2,Loyal,0.4
17023,77,1,142.35,4.9652891923293785,0.6931471805599453,1,3,1,5,0,Lost,0.5714285714285714
17025,21,1,848.7,6.7448833460094955,0.6931471805599453,4,3,4,11,1,Loyal,0.5
17027,33,2,244.25,5.502278098445473,1.0986122886681096,3,4,2,9,2,Loyal,0.5
17028,33,2,570.09,6.347546815449225,1.0986122886681096,3,4,3,10,1,Loyal,0.5
17029,19,2,601.0,6.400257445308821,1.0986122886681096,4,4,4,12,1,Loyal,0.5
17032,31,4,2258.17,7.722752768173929,1.6094379124341003,3,5,5,13,3,Champions,0.5
17035,116,1,54.599999999999994,4.018183201256536,0.6931471805599453,1,3,1,5,0,Lost,0.5
17043,109,1,377.06,5.9350529131820196,0.6931471805599453,1,3,3,7,0,Lost,0.5
17044,19,2,1655.8600000000001,7.412679523814833,1.0986122886681096,4,4,5,13,1,Loyal,0.5
17047,111,1,322.65,5.779662684991519,0.6931471805599453,1,3,2,6,0,Lost,0.5
17048,70,1,213.53,5.3684495887284145,0.6931471805599453,2,3,2,7,0,Lost,0.5
17049,25,1,620.54,6.4322002692980655,0.6931471805599453,4,3,4,11,2,Loyal,0.5
17050,29,2,510.46999999999997,6.237288932645249,1.0986122886681096,3,4,3,10,1,Loyal,0.5
17051,8,1,167.65,5.12782556150766,0.6931471805599453,5,3,1,9,2,Loyal,0.5
17056,118,1,128.60000000000002,4.864452783918175,0.6931471805599453,1,3,1,5,0,Lost,0.5
17059,19,2,936.03,6.84271529880166,1.0986122886681096,4,4,4,12,1,Loyal,0.5
17063,21,2,574.86,6.355864575597547,1.0986122886681096,4,4,4,12,1,Loyal,0.5
17065,17,2,194.7,5.27658287440203,1.0986122886681096,4,4,1,9,2,Loyal,0.5
17066,106,1,228.34,5.4352056186101585,0.6931471805599453,1,3,2,6,0,Lost,0.5
17067,104,3,454.54,6.121483528431717,1.3862943611198906,1,5,3,9,0,Lost,0.625
17068,1,1,253.45,5.539104353034841,0.6931471805599453,5,3,2,10,2,Loyal,0.5
17069,116,1,500.55,6.217703303329494,0.6931471805599453,1,3,3,7,0,Lost,0.5
17071,64,1,308.01,5.73337363883364,0.6931471805599453,2,3,2,7,2,Loyal,0.5714285714285714
17072,4,1,273.35,5.614404663504985,0.6931471805599453,5,3,2,10,2,Loyal,0.5
17075,11,4,758.08,6.632107173685778,1.6094379124341003,5,5,4,14,1,Loyal,0.5
17076,18,2,191.75,5.261394012443439,1.0986122886681096,4,4,1,9,2,Loyal,0.5
17081,35,1,112.88,4.735145262409837,0.6931471805599453,3,3,1,7,2,Loyal,0.5
17082,5,3,1785.38,7.487946504762425,1.3862943611198906,5,5,5,15,1,Loyal,0.5
17083,48,1,548.9,6.309736443513769,0.6931471805599453,2,3,3,8,2,Loyal,0.5
17085,14,7,1515.48,7.324147138779224,2.0794415416798357,4,5,5,14,3,Champions,0.5
17087,117,1,221.53,5.405061923978025,0.6931471805599453,1,3,2,6,0,Lost,0.5
17091,42,2,624.88,6.439158659433857,1.0986122886681096,3,4,4,11,1,Loyal,0.5
17092,54,1,287.26,5.663862850654957,0.6931471805599453,2,3,2,7,2,Loyal,0.5
17095,11,2,629.9300000000001,6.447194921363697,1.0986122886681096,5,4,4,13,1,Loyal,0.5
17103,102,1,424.3,6.052794802259588,0.6931471805599453,1,3,3,7,0,Lost,0.5
17107,56,1,1610.19,7.384728315390916,0.6931471805599453,2,3,5,10,1,Loyal,0.5
17108,43,1,174.95,5.1701998637675946,0.6931471805599453,3,3,1,7,2,Loyal,0.5
17113,5,3,961.83,6.869876864542717,1.3862943611198906,5,5,4,14,1,Loyal,0.5
17115,59,2,1280.96,7.156145435745796,1.0986122886681096,2,4,5,11,1,Loyal,0.5
17116,27,1,389.78,5.968144741786365,0.6931471805599453,3,3,3,9,2,Loyal,0.5
17127,114,1,137.95,4.934114156188513,0.6931471805599453,1,3,1,5,0,Lost,0.5
17133,8,1,2613.62,7.868874050452133,0.6931471805599453,5,3,5,13,1,Loyal,0.5
17136,42,1,231.68,5.449664119042561,0.6931471805599453,3,3,2,8,2,Loyal,0.5
17137,57,2,398.37,5.989888305491614,1.0986122886681096,2,4,3,9,1,Loyal,0.5
17138,7,3,2966.68,7.995535781763041,1.3862943611198906,5,5,5,15,3,Champions,0.5
17139,38,3,2611.21,7.867951885326891,1.3862943611198906,3,5,5,13,1,Loyal,0.5
17141,64,2,400.59000000000003,5.995431667669093,1.0986122886681096,2,4,3,9,1,Loyal,0.5
17142,63,1,225.5,5.422744944923089,0.6931471805599453,2,3,2,7,2,Loyal,0.5
17145,38,1,897.0300000000001,6.800203475316562,0.6931471805599453,3,3,4,10,1,Loyal,0.5
17146,55,1,1023.6,6.932057571505102,0.6931471805599453,2,3,4,9,1,Loyal,0.5
17147,6,2,608.87,6.413245819701083,1.0986122886681096,5,4,4,13,1,Loyal,0.5
17150,29,3,517.6800000000001,6.251287122680684,1.3862943611198906,3,5,3,11,1,Loyal,0.5
17151,115,1,231.90000000000003,5.450609176890295,0.6931471805599453,1,3,2,6,0,Lost,0.5
17155,1,3,390.36,5.969627852498808,1.3862943611198906,5,5,3,13,1,Loyal,0.5
17157,20,8,2432.38,7.797036516366668,2.1972245773362196,4,5,5,14,3,Champions,0.5
17158,21,1,298.5,5.702114417555504,0.6931471805599453,4,3,2,9,2,Loyal,0.5
17159,25,1,261.3,5.569488886872828,0.6931471805599453,4,3,2,9,2,Loyal,0.5
17160,3,4,1992.69,7.597742472036432,1.6094379124341003,5,5,5,15,3,Champions,0.5
17163,55,1,141.24,4.957515771765594,0.6931471805599453,2,3,1,6,2,Loyal,0.5
17165,5,3,945.9300000000001,6.8532251728194,1.3862943611198906,5,5,4,14,1,Loyal,0.5
17171,41,1,159.68,5.079414809491081,0.6931471805599453,3,3,1,7,2,Loyal,0.5
17172,106,1,336.82,5.8225132092521985,0.6931471805599453,1,3,3,7,0,Lost,0.5
17176,56,1,286.34,5.660666183582573,0.6931471805599453,2,3,2,7,2,Loyal,0.5
17178,110,1,432.96,6.07295236395425,0.6931471805599453,1,3,3,7,0,Lost,0.5
17180,14,2,358.2,5.883879336428045,1.0986122886681096,4,4,3,11,1,Loyal,0.5
17182,97,1,178.5,5.190175207928333,0.6931471805599453,1,3,1,5,0,Lost,0.5
17184,110,1,50.55,3.942552210462969,0.6931471805599453,1,3,1,5,0,Lost,0.5
17188,26,3,981.19,6.889784772327496,1.3862943611198906,3,5,4,12,1,Loyal,0.5
17189,103,2,442.57,6.094855624695163,1.0986122886681096,1,4,3,8,0,Lost,0.5
17190,24,1,405.41999999999996,6.007387107651797,0.6931471805599453,4,3,3,10,2,Loyal,0.5
17191,2,3,894.47,6.79734872010208,1.3862943611198906,5,5,4,14,1,Loyal,0.5
17193,117,1,45.0,3.828641396489095,0.6931471805599453,1,3,1,5,0,Lost,0.5
17195,35,1,562.98,6.335018789876395,0.6931471805599453,3,3,3,9,2,Loyal,0.5
17200,32,2,165.06,5.112349168833885,1.0986122886681096,3,4,1,8,2,Loyal,0.5
17201,47,1,439.77,6.088523197446424,0.6931471805599453,2,3,3,8,2,Loyal,0.5
17207,31,1,292.62,5.6822864143113145,0.6931471805599453,3,3,2,8,2,Loyal,0.5
17209,28,3,595.7,6.391414474528037,1.3862943611198906,3,5,4,12,1,Loyal,0.5
17211,29,4,1263.0,7.142036574706803,1.6094379124341003,3,5,5,13,3,Champions,0.5
17213,20,4,1337.95,7.199641003694492,1.6094379124341003,4,5,5,14,3,Champions,0.5
17218,13,2,568.59,6.344916803763879,1.0986122886681096,4,4,3,11,1,Loyal,0.5
17220,19,4,634.9399999999999,6.455104219267218,1.6094379124341003,4,5,4,13,1,Loyal,0.5
17222,20,3,496.88,6.210359084132777,1.3862943611198906,4,5,3,12,1,Loyal,0.5
17226,45,1,420.97999999999996,6.044957919547982,0.6931471805599453,3,3,3,9,2,Loyal,0.5
17227,11,2,377.55,5.936348164549315,1.0986122886681096,5,4,3,12,1,Loyal,0.5
17228,17,1,128.06,4.860277412507694,0.6931471805599453,4,3,1,8,2,Loyal,0.5
17230,10,7,4392.18,8.387808617413617,2.0794415416798357,5,5,5,15,3,Champions,0.5
17231,13,6,1254.15,7.1350103663360605,1.9459101490553132,4,5,5,14,3,Champions,0.5
17233,104,1,179.36,5.1949548535528836,0.6931471805599453,1,3,1,5,0,Lost,0.5
17236,8,2,382.43,5.949157074811732,1.0986122886681096,5,4,3,12,1,Loyal,0.5
17238,13,4,910.96,6.815596129463346,1.6094379124341003,4,5,4,13,1,Loyal,0.5
17241,13,4,1292.59,7.165176577868144,1.6094379124341003,4,5,5,14,3,Champions,0.5
17242,64,1,441.26,6.0918979444292525,0.6931471805599453,2,3,3,8,2,Loyal,0.5
17243,1,18,6232.99,8.737771856219483,2.9444389791664403,5,5,5,15,3,Champions,0.5
17244,113,1,260.65,5.567007732818217,0.6931471805599453,1,3,2,6,0,Lost,0.5
17245,68,1,200.18,5.304200029706192,0.6931471805599453,2,3,2,7,0,Lost,0.5
17246,117,1,23.48,3.1978564576441255,0.6931471805599453,1,3,1,5,0,Lost,0.5
17251,104,1,306.40000000000003,5.728149831104496,0.6931471805599453,1,3,2,6,0,Lost,0.5
17258,44,1,283.85,5.6519627259264045,0.6931471805599453,3,3,2,8,2,Loyal,0.5
17259,35,1,308.62,5.7353457391123195,0.6931471805599453,3,3,2,8,2,Loyal,0.5
17262,104,1,169.5,5.1387352967235715,0.6931471805599453,1,3,1,5,0,Lost,0.5
17266,20,1,114.73,4.751259891859986,0.6931471805599453,4,3,1,8,2,Loyal,0.5
17268,13,2,268.5,5.596568390349052,1.0986122886681096,4,4,2,10,2,Loyal,0.5
17270,111,1,389.62,5.967735220408745,0.6931471805599453,1,3,3,7,0,Lost,0.5
17271,116,1,204.3,5.324472324024888,0.6931471805599453,1,3,2,6,0,Lost,0.5
17281,53,1,112.5,4.7318028369214575,0.6931471805599453,2,3,1,6,2,Loyal,0.5
17285,8,2,407.94,6.013568446014908,1.0986122886681096,5,4,3,12,1,Loyal,0.5
17287,25,7,947.07,6.854428339191456,2.0794415416798357,4,5,4,13,3,Champions,0.5
17289,17,2,349.79,5.860187753820337,1.0986122886681096,4,4,3,11,1,Loyal,0.5
17290,3,2,158.99,5.075111313280621,1.0986122886681096,5,4,1,10,2,Loyal,0.5
17293,52,3,569.99,6.347371696367802,1.3862943611198906,2,5,3,10,1,Loyal,0.5
17294,48,2,467.78999999999996,6.150154906977272,1.0986122886681096,2,4,3,9,1,Loyal,0.5
17296,110,1,338.13,5.826383514696429,0.6931471805599453,1,3,3,7,0,Lost,0.5
17298,21,1,122.02000000000001,4.812346943780223,0.6931471805599453,4,3,1,8,2,Loyal,0.5
17301,4,1,131.15,4.883937641050299,0.6931471805599453,5,3,1,9,2,Loyal,0.5
17305,28,1,2135.46,7.666905532699596,0.6931471805599453,3,3,5,11,1,Loyal,0.5
17307,11,3,457.92,6.128875902930942,1.3862943611198906,5,5,3,13,1,Loyal,0.5
17309,52,1,209.89000000000001,5.351336670523673,0.6931471805599453,2,3,2,7,2,Loyal,0.5
17311,54,1,509.46,6.235312279980484,0.6931471805599453,2,3,3,8,2,Loyal,0.5
17314,57,2,250.10000000000002,5.5258512661635395,1.0986122886681096,2,4,2,8,2,Loyal,0.5
17318,105,1,157.32999999999998,5.0646814625133425,0.6931471805599453,1,3,1,5,0,Lost,0.5
17319,48,1,29.1,3.40452517175483,0.6931471805599453,2,3,1,6,2,Loyal,0.5
17320,66,1,323.66,5.782778480882699,0.6931471805599453,2,3,2,7,2,Loyal,0.5
17322,116,1,114.55,4.74970333672039,0.6931471805599453,1,3,1,5,0,Lost,0.5
17323,31,2,247.25,5.514436302925282,1.0986122886681096,3,4,2,9,2,Loyal,0.5
17324,28,2,141.36,4.958359060641992,1.0986122886681096,3,4,1,8,2,Loyal,0.5
17325,21,1,101.89999999999999,4.633757642840004,0.6931471805599453,4,3,1,8,2,Loyal,0.5
17328,52,1,104.7,4.660604892876192,0.6931471805599453,2,3,1,6,2,Loyal,0.5
17329,110,3,475.42,6.166299818128073,1.3862943611198906,1,5,3,9,0,Lost,0.5
17330,27,1,49.95,3.9308447596687337,0.6931471805599453,3,3,1,7,2,Loyal,0.5
17332,15,2,385.71,5.957675058118561,1.0986122886681096,4,4,3,11,1,Loyal,0.5
17335,64,1,143.81,4.975422538340511,0.6931471805599453,2,3,1,6,2,Loyal,0.5
17338,18,1,267.21000000000004,5.591770255760243,0.6931471805599453,4,3,2,9,2,Loyal,0.5
17340,7,2,1848.94,7.522908485113995,1.0986122886681096,5,4,5,14,1,Loyal,0.5
17342,40,2,626.14,6.44116980119487,1.0986122886681096,3,4,4,11,1,Loyal,0.5
